recipe_id,ingredients,
93,1 egg yolk,
93,500g ready-to-roll fondant icing,
93,red food colouring,
93,100g icing sugar,
93,black food colouring,
93,edible pearly ball decorations,
93,8cm heart-shaped cutter,
93,6cm heart-shaped cutter,
94,slice granary bread,
94,"garlic clove, halved",
94,"vine-ripened tomato, thinly sliced",
94,"½ x 115g can Portugese sardine in spring water, drained",
94,handful of organic watercress or wild rocket,
94,splash of balsamic vinegar,
95,1 tbsp sunflower oil,
95,3 tbsp Vindaloo curry paste (we liked Patak's Vindaloo with tamarind paste),
95,1 tbsp soft brown sugar,
95,juice ½ lemon,
95,"2 courgettes, thickly sliced",
95,300g cauliflower florets (about ½ a head),
95,400ml passata,
95,"400g can chickpeas, drained and rinsed",
95,"250g bag fresh leaf spinach, washed",
96,"50g fresh white breadcrumb or white bread, torn into small pieces",
96,2 tbsp roughly chopped parsley,
96,2 tbsp thyme leaf,
96,"2 tbsp rosemary leaves, picked from sprigs",
96,zest 1 lemon,
96,25g grated parmesan,
96,"2 tbsp olive oil, plus extra for drizzling",
96,"2 x 8-bone racks of lamb, well trimmed (see 'Try', below)",
96,2 tbsp Dijon mustard,
96,250g spinach leaves,
96,"400g can butter bean, drained and rinsed",
96,"1 garlic clove, chopped",
96,6 anchovy fillets,
96,"large rosemary sprig, leaves chopped",
96,juice ½ lemon,
96,"8 tbsp extra-virgin olive oil, the best quality you can afford",
97,2 tbsp cornflour,
97,"vegetable oil, for deep frying",
97,"24 large king prawns, peeled and deveined, with tails",
97,"pea shoots or baby salad leaves, to serve (optional)",
97,1 tbsp Sichuan peppercorns,
97,4 black peppercorns,
97,2 tbsp sea salt flakes,
97,large pinch of chilli flakes,
97,"1 garlic clove, crushed",
97,1 tbsp chopped coriander leaves,
97,"1 small red chilli, finely chopped",
97,2 tbsp caster sugar,
97,juice 3 limes,
97,1 tbsp fish sauce,
98,1 egg,
98,3 tbsp finely grated parmesan,
98,"3 garlic cloves, 1 crushed, 2 finely chopped",
98,"500g pack turkey breast pieces, large chunks halved to make 16 pieces in all",
98,"750g large potato, cut into thick chips",
98,2 tbsp sunflower oil,
98,65g fresh breadcrumb (all crusts if possible),
98,½-1 tsp smoked paprika,
98,"salad, to serve",
99,2 tbsp vegetable oil,
99,4 skinless chicken breasts,
99,"2 onions, chopped",
99,"finger-length piece ginger, grated",
99,"3 garlic cloves, crushed",
99,2 tbsp medium curry powder,
99,2 tsp ground coriander,
99,2 tsp ground cumin,
99,2 tsp black or brown mustard seed,
99,2 tsp white or red wine vinegar,
99,2 tsp sugar (white or brown),
99,2 x 400g cans chopped tomatoes,
99,150ml light coconut milk (buy a 400ml can- you'll need more for the topping),
99,"1 large red pepper, deseeded and cut into large chunks",
99,"1 large green pepper, deseeded and cut into large chunks",
99,"½ a small bunch coriander, leaves roughly chopped, stalks reserved (see below)",
99,"1½ kg floury potato, cut into very large chunks",
99,150ml light coconut milk,
99,1 tsp turmeric,
99,juice 1 lemon,
99,"1 bunch spring onions, finely chopped",
99,"stalks from ½ a small bunch coriander, finely chopped",
99,1 tsp kalonji seeds (also known as nigella or onion seeds ),
99,"naan bread, to serve (optional)",
100,2 Cos lettuces,
100,2 large ripe avocados,
100,"400g can palm heart, drained",
100,"140g wedge blue cheese, such as Danish blue or stilton",
100,handful toasted pine nuts,
100,100ml/3½ fl oz extra-virgin olive oil,
100,2 tbsp balsamic vinegar,
101,4 pork escalopes,
101,4 slices gouda or emmental cheese,
101,4 slices ham,
101,100g plain flour,
101,125g pack breadcrumb,
101,"1 egg, mixed with a good splash of milk",
101,"oil, for frying",
101,"1 lemon, cut into wedges, to serve",
102,1 tsp olive oil,
102,"1 onion, chopped",
102,"1 red or yellow pepper, seeded and chopped",
102,200g can chopped tomato,
102,"85g canned mixed bean, rinsed and drained",
102,good pinch of mild chilli powder,
102,3 generous handfuls of fresh spinach leaves,
102,"4 flour tortillas, about 20cm in diameter",
103,1 tsp coriander seeds,
103,1 tsp Sichuan pepper (or dry green or black peppercorns),
103,1 tsp kalonji black onion seed (aka nigella),
103,2 'flowers' star anise,
103,a large pinch sea salt,
103,"2 large Spanish onions, peeled",
103,"3 large, not-too-floury potatoes, such as Desirée, unpeeled",
103,"2 large sweet potatoes, peeled",
103,1 tbsp groundnut oil or vegetable oil,
103,2 tbsp tamari or light soy sauce (tamari is a thick soy sauce made with rice),
103,1 tbsp groundnut oil or vegetable oil,
103,fresh lime or lemon juice to serve (optional),
104,"1 tsp olive oil, plus extra for greasing",
104,400g lean minced pork (less than 5% fat),
104,"1 onion, finely chopped",
104,"2 sticks celery, finely chopped",
104,1 tsp dried rosemary,
104,150ml white wine,
104,425ml chicken stock,
104,2 tbsp tomato purée,
104,400g can chopped tomato,
104,1 tsp cornflour,
104,2 x 250g tubs quark,
104,250ml skimmed milk,
104,freshly grated nutmeg,
104,"10 dried lasagne sheets, about 175g/6oz in total",
104,15g/½oz freshly grated parmesan (about 5 tbsp),
105,"200g madeira cake, cut into small cubes",
105,"50g almond, roughly chopped",
105,2 tbsp brandy,
105,390g jar cherry compote (or apricot or rhubarb),
105,300g tub vanilla-flavoured custard,
105,2x 40g bars nut brittle,
106,"6 lamb neck fillets, each weighing about 140-175g/5-6oz, trimmed",
106,1 tbsp olive oil,
106,"1½ x 375g packs, ready-rolled puff pastry",
106,"1 egg yolk, whisked with a fork",
106,"leaves of 6 fresh sage sprigs, chopped",
106,227g jar redcurrant jelly,
106,200ml port,
106,2 sprigs fresh rosemary,
106,"1 egg yolk, whisked with a fork",
107,1 large celeriac,
107,2 tbsp walnut oil,
107,300ml vegetable stock,
107,handful chopped walnuts,
107,"100g blue cheese, such as bleu d'Auvergne or stilton",
108,"2 red onions, chopped",
108,3 garlic cloves,
108,"small knob fresh root ginger, peeled",
108,100ml/3½ fl oz lemon juice (about 3 lemons),
108,100ml/3½ fl oz olive oil,
108,"1 tbsp each honey, cumin, paprika, turmeric",
108,1 tsp hot chilli powder,
108,"handful coriander, chopped",
108,1 tbsp olive oil,
108,"3 carrots, cut into chunks",
108,"3 large parsnips, cut into chunks",
108,"3 red onions, cut into chunks",
108,"2 large potatoes, cut into chunks",
108,"4 leeks, ends trimmed and cut into chunks",
108,"12 dried prunes, dates or figs",
108,"2 sprigs mint, leaves only, finely chopped",
109,1.3kg Seville orange,
109,"2 lemons, juice only",
109,2¼kg granulated or preserving sugar,
109,450g dark muscovado sugar,
109,150ml whisky,
110,"1 small celeriac, peeled and cut into 2½ cm/1in chunks",
110,"400g swede, peeled and cut into 2½ cm/1in chunks",
110,"2 large sweet potatoes, scrubbed and cut into 2½ cm/1in chunks",
110,"2 medium parsnips, scrubbed and quartered lengthways",
110,"2 large garlic cloves, thinly sliced",
110,2 tbsp olive oil,
110,½ tsp cumin seeds,
110,a few sprigs of sage,
110,"4 skinless boneless chicken breast fillets, weighing about 140g/5oz each",
110,4 slices prosciutto,
111,"4 pitta breads, white or brown",
111,330g jar roasted aubergines,
111,"100g feta cheese, crumbled",
111,"handful mint leaves, roughly chopped",
112,"800g roasting potatoes, quartered",
112,"1 garlic clove, sliced",
112,200ml vegetable stock (from a cube is fine),
112,2 tbsp olive oil,
113,3 pork fillets (350g/12oz each),
113,2 tbsp olive oil,
113,2 tbsp Dijon mustard,
113,150ml olive oil,
113,grated zest of 1 lemon,
113,100g fresh flat-leaf parsley,
113,50g basil leaves,
114,1 large potato,
114,1 tbsp sunflower oil,
114,"1 small onion, halved and sliced",
114,"1 red pepper, seeded and cut into chunks",
114,6 eggs,
114,"handful of grated cheddar, preferably mature",
115,"4 lamb cutlets, 350g/12oz total weight",
115,2 tbsp demerara sugar,
115,1 rounded tbsp Dijon or English mustard,
115,drizzle of olive oil,
115,"1 medium baking potato, no need to peel",
115,leaves from a sprig of rosemary,
116,2 tbsp olive oil,
116,6 soft flour tortillas,
116,"175g red leicester cheese, grated",
116,"250g cooked chicken, chopped",
116,"2 medium tomatoes, sliced",
116,1 large ripe avocado,
116,2 tsp lime or lemon juice,
116,handful chopped coriander,
116,4 tbsp soured cream,
117,1.8kg damsons,
117,juice of 2 lemons,
117,preserving sugar (not jam sugar with pectin),
118,1 tbsp sunflower oil,
118,"2 leeks, thinly sliced",
118,"3 medium potatoes, cut into small cubes",
118,1 tbsp plain flour,
118,700ml skimmed milk,
118,"2 ready roasted chicken breasts, skin removed and cut into chunks",
118,"2 thick slices ham, chopped",
118,175g each frozen sweetcorn and frozen peas,
119,"100g dried chickpeas, soaked overnight and drained",
119,100g Puy lentils,
119,"450g ready-diced lamb, cut into 1cm cubes",
119,"1 large Spanish onion, finely chopped",
119,1 tsp turmeric,
119,½ tsp ground cinnamon,
119,"½ tsp each ground ginger, saffron strands and paprika",
119,50g butter,
119,100g long grain rice,
119,2 tbsp chopped fresh coriander,
119,4 tbsp chopped fresh flatleaf parsley,
119,"4 large ripe tomatoes, skinned, seeded and chopped",
119,"lemon quarters, to serve",
120,"2 small fresh red chillies, seeded",
120,"2 red peppers, seeded and roughly chopped",
120,"2 garlic cloves, crushed",
120,"1 shallot, roughly chopped",
120,400g can chopped tomato with juice,
120,100g dark muscovado sugar,
120,3 tbsp sherry vinegar,
121,small knob butter,
121,"1 small onion, finely chopped",
121,4 Little Gem lettuces,
121,200ml fresh chicken stock,
121,4 tbsp single cream or crème fraîche,
121,500g bag frozen petits pois,
122,2 smoked haddock fillets (about 200g/8oz each),
122,"1 leek, trimmed and sliced",
122,small knob butter,
122,300g risotto rice,
122,3 tbsp mascarpone,
122,"handful chives, chopped to serve, optional",
123,900g fresh plum (we used Fortuna),
123,25g butter,
123,1 tsp ground mixed spice,
123,100g light muscovado sugar,
123,"1 orange, finely grated zest",
123,3 tbsp port,
123,500g packet ready-made shortcrust pastry,
123,50g ground almond,
123,"1 egg, beaten",
123,2 tbsp demerara sugar,
123,500g tub good quality fresh custard (pouring type),
123,2 tbsp marsala or cream sherry,
124,"2 small flour tortillas, about 20cm",
124,dash of olive oil,
124,2 heaped tbsp mango chutney (we like Geeta’s Premium with whole spices),
124,"100g cooked turkey or ham, torn into strips",
124,"100g cheddar, grated",
124,"2 spring onions, chopped",
125,2 tbsp olive oil,
125,8 skinless boneless chicken thighs,
125,"2 garlic cloves, crushed",
125,1 tbsp ground cumin,
125,1 tbsp ground coriander seeds,
125,1 tbsp sweet paprika,
125,"1 large onion, finely sliced",
125,50g split red lentil,
125,400g can chopped tomato,
125,1 tbsp tomato ketchup,
125,700ml chicken stock,
125,1 cinnamon stick,
125,200g whole dried apricot,
125,"handful mint leaves, to serve (optional)",
126,2 onion bagels,
126,"butter, for spreading",
126,American mustard - we like French's,
126,dill pickles,
126,a handful of torn iceberg lettuce leaves,
126,120g pack pastrami (cured beef brisket),
127,350g spaghetti or linguine,
127,1 garlic clove,
127,½-1 fresh red chilli,
127,20g pack flatleaf parsley,
127,170g can crabmeat,
127,3 tbsp lemon olive oil,
127,half a glass of white wine,
128,400g spaghetti,
128,"300g pack cherry tomato, halved if large",
128,"20g pack basil leaves, roughly chopped",
128,"1 tbsp caper, drained",
128,handful stoned olives,
128,2 tbsp olive oil,
128,handful finely grated parmesan,
129,200g caster sugar,
129,200g softened butter,
129,"4 eggs, beaten",
129,200g self-raising flour,
129,1 tsp baking powder,
129,15 walnut halves,
129,"2 heaped tbsp instant coffee, dissolved in 1 tbsp boiling water",
129,500g pot mascarpone,
129,85g light muscovado sugar,
129,4 tbsp Tia Maria,
129,"a few toasted walnut halves, for decoration",
130,100g fresh beansprout,
130,250g fresh tagliatelle,
130,"2 carrots, cut into thin sticks",
130,"1 bunch spring onions, cut into shreds",
130,"¼ cucumber, cut into thin ribbons",
130,200g cooked peeled prawn,
130,5 tbsp sunflower oil,
130,2 tbsp light soy sauce,
130,2 tbsp rice vinegar or white wine vinegar,
130,1 tbsp finely chopped fresh ginger,
130,"1 large garlic clove, crushed",
130,1 tsp clear honey,
130,"sesame oil, to serve",
131,"½ Roasted rhubarb (see 'goes well with', below)",
131,140g light muscovado sugar,
131,75ml vegetable oil,
131,1 egg,
131,"zest 1 orange, finely grated",
131,284ml carton soured cream,
131,300g self-raising flour,
131,"8 tbsp ready-made thick Devon custard, from a carton",
131,"golden caster sugar, for sprinkling",
132,"2 salmon fillets, about 140g/5oz each",
132,100g pack asparagus spears,
132,3 tbsp olive oil,
132,juice half a lemon,
132,2 tsp wholegrain mustard,
132,"410g can cannellini beans, drained and rinsed",
132,2 large handfuls of baby spinach leaves,
133,"410g can cannellini beans, rinsed and drained",
133,200g tub Greek yogurt,
133,225g pack smoked salmon trimmings,
133,1 tbsp chopped fresh dill,
133,1 tbsp lemon juice,
133,6 pitta bread,
133,2 tbsp olive oil,
133,sea salt flakes,
133,2 tbsp chopped fresh dill,
133,2 bunches of radishes,
134,"1.15kg British summer fruits (Angela liked 350g/12oz raspberries, 350g/12oz small strawberries, 300g/10oz blackcurrants, 175g/6oz redcurrants, but this is not definitive – experiment with your own blend and try mixing in loganberries and tayberries)",
134,175g golden caster sugar,
134,5 tbsp Crème de Cassis (blackcurrant liqueur) or crème de mûre (blackberry liqueur),
134,2-3 day-old small unsliced farmhouse white loaf of bread (you will need about 5 slices),
134,"double cream, to serve",
135,"100g butter, softened",
135,50g golden caster sugar,
135,grated zest ½ orange,
135,175g gluten-free flour (try Doves Farm),
135,½ tsp gluten-free baking powder (we used Supercook),
136,"4 large, free-range egg whites",
136,1 rounded tsp cornflour,
136,200g golden caster sugar,
136,"1 tsp vinegar (preferably fruit, or cider)",
136,"500g gooseberry, topped, tailed and rinsed",
136,"100g refined caster sugar, plus 2 tbsp",
136,1 tbsp brandy,
136,juice of ½ lemon,
136,3 tbsp elderflower cordial,
136,142ml carton double cream,
137,100g jasmine or basmati rice,
137,"1 tbsp stir-fry oil (look out for Blue Dragon or Sharwood’s), or vegetable oil",
137,"250g pork escalopes, sliced into thin strips",
137,"1 bunch spring onions, trimmed and sliced",
137,"175g broccoli, broken into small, bite-sized florets",
137,"3 celery sticks, sliced",
137,"2 heads of pak choi or bok choi, broken into separate leaves",
137,2 tbsp chopped fresh coriander,
137,"1 lime, finely grated zest and juice",
137,a few thin slices of red chilli (optional),
137,"sweet chilli sauce, to serve (optional)",
138,250g plain flour,
138,1 tsp sea salt,
138,"125g cold butter, diced",
138,1 tbsp thyme leaves,
138,"1 egg, beaten",
138,"1 tbsp olive oil, to brush the tin",
138,"1 egg yolk, to glaze",
138,3 eggs,
138,3 egg yolks,
138,200ml crème fraîche,
138,200ml milk,
138,"small handful tarragon leaves, chopped",
138,"200g smoked streaky bacon, roughly chopped",
138,5 tbsp olive oil,
138,"1 large handful red onion, chopped",
138,"2 heads red chicory, shredded",
138,"250g flat cap mushroom, sliced",
138,200g wild rocket,
138,"100g gruyère, grated",
138,"100g mature cheddar, grated",
139,1kg new potato,
139,4 tbsp olive oil,
139,"2 lemons, juice only",
139,50g bag rocket leaves,
140,juice of 3 limes,
140,"5 spring onions, thinly sliced",
140,1 tbsp tomato paste,
140,large pinch dried oregano,
140,"300g ripe tomatoes, cherry or plum, finely chopped",
140,"1 green chilli, seeded and finely chopped",
140,"400g bag large frozen cooked, peeled prawns",
140,2 ripe avocados,
140,3 tbsp chopped coriander,
140,"iceberg lettuce leaves and ready-cooked poppadums, to serve",
141,1 tsp olive oil,
141,"1 shallot, sliced",
141,"100g chorizo, diced",
141,"2 cooked chicken breasts, shredded",
141,"2 plum tomatoes, diced",
141,320g pack soft tortillas,
141,"200g cheddar, grated",
141,"small bunch coriander, roughly chopped",
142,50g uncooked spaghetti or 140g/5oz cooked spaghetti,
142,50g butter,
142,3 tbsp dried breadcrumb,
142,250ml milk,
142,25g plain flour,
142,½ tsp mustard powder,
142,"140g mature cheddar, coarsely grated",
142,"1 large spring onion, finely chopped",
142,"25g baby spinach or rocket leaves, shredded",
142,"3 medium eggs, separated",
142,1 medium egg white,
143,3 spring onions,
143,2 small red chillies,
143,finely grated zest of 1 lime and 1 tbsp fresh lime juice,
143,pinch of sugar,
143,3 tbsp chopped fresh coriander,
143,225g shelled raw tiger prawn,
143,"1-2 tbsp plain flour, for dusting",
143,3 tbsp sunflower oil,
143,140g medium egg noodles (we used Blue Dragon),
143,"1 garlic clove, crushed",
143,1 rounded tsp grated fresh root ginger,
143,"50g mangetout, trimmed and thinly sliced lengthways",
143,2 tbsp soy sauce,
143,1 tsp sesame oil,
143,1 tbsp toasted sesame seeds,
144,4 Granny Smiths,
144,50g butter,
144,a sprig of sage,
144,25g golden caster sugar,
144,2 tbsp Calvados,
145,"8 small new potatoes, quartered, or a large baking potato peeled and cut into small chunks",
145,200g pasta shells (about 2 large handfuls),
145,"4 medium tomatoes, the riper the better",
145,3 tbsp good quality olive oil,
145,"1 fat clove of garlic, finely chopped or crushed",
145,a pinch of crushed chillies or chilli powder,
145,"grated cheese, whatever you have, to serve",
146,"200g butter, softened to room temperature",
146,"1 lemon, grated zest and some of the juice",
